geography code,Percent no qualifications 16 and over,Percent bad and very band health,Population density per km,Percent lone family household
E01025945,12.06779661,3.014492754,12328.6,9.318181818
E01025946,12.64236902,4.108910891,5438.5,3.399433428
E01025947,21.99194013,4.589371981,14920.8,3.607666291
E01025948,15.04992867,4.621606008,16757.2,5.359477124
E01025949,29.18660287,8.343949045,14765.2,5.79029734
E01025950,20.48263685,5.692953803,13900.2,6.242350061
E01025951,16.31205674,3.667481663,5208.8,1.374207188
E01025952,20.97802977,5.875227135,7742.3,2.697998259
E01025953,21.21495327,5.743740795,7220.9,1.133144476
E01025954,16.56050955,4.015799868,24941.6,3.211009174
E01025955,12.33226837,3.004744333,4226.6,0.768049155
E01025956,18.14780168,4.270186335,14094.4,6.329113924
E01025957,20.18669778,5.208333333,4905.8,4.081632653
E01025958,18.66818441,3.771013176,19497.1,8.571428571
E01025959,18.14345992,3.646237393,16366,4.122497055
E01025960,25.68218299,4.712404712,11979.1,11.2745098
E01025961,23.53896104,5.990133897,7131.1,4.684975767
E01025962,24.23547401,5.934195065,7172.7,2.861952862
E01025963,16.98956781,3.883495146,23494.4,4.493087558
E01025964,12.6056338,3.233679073,3245.2,3.299856528
E01025965,22.6691042,5.188679245,8062.7,13.4375
E01025966,21.38211382,5.974202308,10850.9,2.989392478
E01025967,25.21802326,6.241956242,10318.2,1.515151515
E01025968,15.65329884,4.162102957,15151.3,7.350901526
E01025969,19.73865199,6.635349383,25329.1,9.05752754
E01025970,13.07578009,3.458213256,17750,1.086956522
E01025971,17.5,5.546357616,4745.3,7.204116638
E01025972,14.94696239,4.442771084,9094.8,3.282828283
E01025973,9.8183391,2.700617284,19412.6,4.663923182
E01025974,9.246575342,3.279490945,24628.1,5.420054201
E01025975,15.06493506,3.661971831,25155.6,11.85372005
E01025976,21.68224299,7.619047619,18843,11.74968072
E01025977,23.14445331,5.403645833,19254.9,13.18553092
E01025978,18.32727273,5.205811138,15959.3,8.333333333
E01025979,13.83363472,3.164556962,33354,10.35673188
E01025980,16.43598616,4.809763101,21662.9,7.632600259
E01025981,16.32352941,4.264018692,26104.3,6.822429907
E01025982,8.692767087,2.386998476,24135,6.211180124
E01025983,16.4,3.588516746,22589.2,7.673860911
E01025984,14.40677966,3.546099291,25817,9.120521173
E01025985,30.02729754,6.752411576,23222.5,6.957424714
E01025986,26.52905199,6.26223092,18223.8,4.341736695
E01025987,22.98232129,5.578884223,10573.5,2.339181287
E01025988,18.43728581,4.899894626,14274.6,2.127659574
E01025989,21.60176341,5.313736574,18953.2,4.834254144
E01025990,22.82704126,5.513016845,25639.7,5.305039788
E01025991,20.25,4.971590909,19444.4,2.853437095
E01025992,27.2851296,8.960367605,9595.8,3.703703704
E01025993,22.91311755,4.933051445,18228.4,2.385008518
E01025994,22.7038942,5.514072372,19076.6,6.518723994
E01025995,23.62330407,3.7109375,23956.9,2.220324509
E01025997,26.39676113,7.954545455,14294.5,0.829383886
E01025998,12.9210381,2.947744529,21013.2,2.99850075
E01025999,19.03143585,4.557823129,14432.3,3.137789905
E01026000,19.94408201,4.508196721,1365.6,1.963350785
E01026001,17.55274262,3.784570597,32623.3,11.7583603
E01026003,22.66566265,5.582822086,17090.7,11.95144725
E01026004,17.79483601,3.99549803,25725,12.24862888
E01026005,20.65997131,7.370283019,36415.4,8.374384236
E01026007,27.7019937,5.545617174,26282.3,9.335443038
E01026008,27.19665272,8.655043587,25421.7,6.913996627
E01026009,30.38095238,7.195421096,16380,6.273062731
E01026010,35.14705882,8.052230686,22252.4,8.154506438
E01026012,32.87815126,8.684210526,22626.5,9.572901325
E01026013,23.04560261,5.448275862,21303.2,7.171717172
E01026014,20.9039548,5.038560411,13406.1,12.5
E01026015,25.13011152,3.27966607,14193.9,10.06711409
E01026016,24.96328928,7.301066448,23152,8.270676692
E01026017,27.08933718,7.941356139,7561.8,1.726618705
E01026018,24.322538,5.662580269,4908.8,1.713586291
E01026019,28.00915332,6.374643875,5839.9,1.503759398
E01026020,21.48337596,4.531410917,12799.2,3.087248322
E01026021,19.21515562,4.668166479,5283.1,3.280839895
E01026022,21.62876785,5.553145336,9774.6,1.666666667
E01026023,33.30550918,6.695778748,14975.4,1.681759379
E01026024,25.47632009,7.095046854,15049,1.54028436
E01026025,31.18661258,4.862842893,14732.1,0.640204866
E01026026,31.00511073,7.236842105,15296.7,3.755215577
E01026027,28.68579053,4.173354735,16424,3.357314149
E01026028,33.33333333,6.776071996,6866.5,2.864816473
E01026030,38.48410758,8.384379786,6967.5,4.976076555
E01026031,32.6618705,5.728214503,3527.1,2.852614897
E01026032,36.48989899,4.519774011,21563.9,2.634880803
E01026033,20.32967033,5.650899958,20702.2,1.83639399
E01026034,27.60855476,6.401291017,13000.7,1.814882033
E01026035,17.60797342,3.538767396,23575.4,7.736389685
E01026036,34.45894091,5.303030303,17164.9,3.703703704
E01026037,33.62204724,5.405405405,10904.3,3.185840708
E01026038,21.78542179,4.517025712,11478.1,3.514376997
E01026039,23.25123153,4.690117253,16741.6,5.720338983
E01026040,18.24925816,4.622586308,22241.7,1.742627346
E01026041,29.95305164,7.597684515,18744.6,4.022988506
E01026042,26.53651482,9.810671256,7139.5,3.988603989
E01026043,23.09250506,6.681391496,10460.8,3.046789989
E01026044,25.44715447,8.363636364,13693.8,1.634472511
E01026045,20.03588517,7.177033493,14384.8,0.775193798
E01026046,28.93081761,7.859281437,24241.9,2.852852853
E01026047,25.99822538,6.482213439,25808.7,1.171875
E01026048,44.90806223,14.33938635,34361.7,2.820211516
E01026049,31.84759166,10.896196,14822.5,2.20713073
E01026050,37.34776725,13.51351351,19056.9,3.649635036
E01026051,21.70542636,5.539568345,21664.2,7.225433526
E01026052,16.27906977,5.511182109,14288.8,4.566929134
E01026053,15.29411765,4.108216433,15042.9,2.122905028
E01026054,24.00300978,7.678018576,5201.5,4.468718967
E01026055,23.0387289,7.023705004,4268.3,3.370786517
E01026056,27.19854941,6.8288854,1230.7,2.920962199
E01026057,22.70302312,6.035805627,2316.4,2.582496413
E01026058,17.04545455,6.314878893,7122,4.166666667
E01026059,26.34054563,7.628524046,4507,3.652968037
E01026060,22.74305556,7.591014717,3298.9,4.631578947
E01026061,20.78593588,4.541406946,6783.6,5.111111111
E01026062,20.14690451,4.960835509,961.1,3.967168263
E01026063,16.93363844,4.247104247,2967,2.495201536
E01026064,25.55031447,6.525679758,18753.6,6.676342525
E01026065,18.70415648,6.670140698,4720.4,4.334038055
E01026066,19.28733032,6.046065259,13447.3,3.142076503
E01026067,21.38480392,8.452192287,13974.8,3.853564547
E01026068,18.12770563,6.374881066,26741.8,6.125574273
E01026069,43.09664694,13.31569665,30612.2,6.611570248
E01026070,16.54833424,4.915794265,30839.5,5.357142857
E01026071,18.31364125,5.79297246,20138.5,4.29389313
E01026072,35.88143526,13.60515021,13692.1,3.961965135
E01026073,41.15250291,13.80558428,11459.5,9.168081494
E01026074,33.5251046,13.29319129,26937.9,6.891701828
E01026075,20.94882729,8.157653529,15860.6,3.707224335
E01026076,19.82537237,6.354810238,20236.4,2.857142857
E01026077,19.65317919,6.692913386,37938.7,6.223479491
E01026078,22.60273973,7.51604033,29645.3,2.383531961
E01026079,26.72974571,7.422680412,25818.2,6.610169492
E01026080,15.51116334,4.457953394,6181.2,3.456495828
E01026081,20.37697402,6.440532417,17255.6,2.564102564
E01026082,20.89909134,7.191201354,19772,14.0952381
E01026083,38.62318841,13.87315968,10728.4,4.514154552
E01026084,31.18361153,8.769716088,30397.5,9.027777778
E01026087,19.79927007,6.032171582,23902.8,7.407407407
E01026088,19.29530201,8.381088825,15074.3,6.5
E01026089,16.69496321,4.740518962,22895.2,4.023845007
E01026090,26.02262837,8.788774003,16489.4,3.043110735
E01026091,18.19172113,6.005221932,181.2,4.273504274
E01026092,30.3030303,8.161865569,138.4,6.870229008
E01026093,33.22559793,9.657836645,70.7,4.198473282
E01026094,33.69014085,11.28818061,170.7,3.564154786
E01026095,30.41988003,10.804769,107.9,3.745318352
E01026096,21.46803473,4.714475432,347.7,4.444444444
E01026097,32.89977047,11.70568562,1527.5,2.777777778
E01026098,21.49855908,6.296114117,193.2,3.839732888
E01026099,23.21929333,9.364218827,110.6,3.855140187
E01026100,21.13055182,4.730831974,1800.1,5.182926829
E01026101,29.73708069,8.920863309,2068.5,4.918032787
E01026102,27.81094527,8.105765063,609.8,3.262786596
E01026103,33.20734341,14.6039604,3181.9,2.369668246
E01026104,28.23112012,10.06493506,3454.6,4.189944134
E01026105,18.39622642,6.006419074,1220.2,3.234501348
E01026106,16.96512724,5.241605242,2513.2,3.086419753
E01026107,13.76744186,5.218726017,1276.6,3.992740472
E01026108,23.42026078,8.771220695,1152.4,4.900459418
E01026109,35.92132505,14.64475592,2003.7,3.085299456
E01026110,28.18740399,8.918918919,4663.1,3.95480226
E01026111,30.08190618,10.73954984,4145.4,4.081632653
E01026112,27.86377709,10.30351438,5833.9,5.555555556
E01026113,29.06320542,8.295397066,7683.5,4.647435897
E01026114,32.52923977,9.620098039,3746.2,4.619970194
E01026115,39.95929444,13.26650943,7418.5,5.845181675
E01026116,30.8180536,8.417308832,7365.9,4.126984127
E01026117,24.02522936,8.05785124,8640.7,5.39083558
E01026118,21.69869808,5.753424658,6013.5,4.032258065
E01026119,16.11278953,6.344950849,5802.1,2.868318123
E01026120,18.32298137,6.483957219,5133.1,4.884318766
E01026121,19.77116705,7.217290621,1162.5,3.90625
E01026122,10.6029106,3.381869422,2263.7,3.287671233
E01026123,19.04016693,6.434108527,5132.6,6.161137441
E01026124,21.69241101,4.740904079,5323.8,4.475308642
E01026125,18.31306991,6.956521739,7246.2,7.413509061
E01026126,24.41511698,9.536082474,3645.9,7.177814029
E01026127,21.7075386,7.578947368,8504,7.392197125
E01026129,27.57009346,9.033733562,9833.9,5.182926829
E01026130,17.59180188,5,8559.9,5.295007564
E01026131,23.33036509,7.997118156,14344.2,0.985915493
E01026132,6.74658489,2.949134199,12147.7,4.715447154
E01026134,19.05842314,5.489021956,4214.5,5.028735632
E01026135,18.00535475,5.751708428,5135.1,10.30042918
E01026136,14.1025641,4.350282486,3544,4.182879377
E01026137,20.80808081,3.703703704,7502.3,5.388272583
E01026138,18.13643927,3.736413043,7560.8,4.487179487
E01026139,14.42741208,3.445747801,2362.2,4.610951009
E01026140,18.38235294,5.613772455,10811.2,5.748865356
E01026141,13.72239748,4.060913706,3153.8,5.005561735
E01026142,22.34927235,6.910907577,3479.3,4.187946885
E01026144,7.452782032,3.002207506,10825.3,3.712871287
E01026145,6.530343008,2.93764988,9384.3,5.52407932
E01026146,11.09375,6.324110672,5593.9,5.863192182
E01026147,9.365994236,2.853697749,11835,4.653802497
E01026148,12.6918536,5.095541401,8763.2,6.940509915
E01026149,27.27272727,8.098591549,11035.3,5.871559633
E01026150,25.10729614,10.20408163,6571.8,6.533575318
E01026151,14.04303511,5.233111323,8941.9,7.642276423
E01026152,32.46402878,9.014810045,6981.1,5.128205128
E01026153,17.15919924,4.765625,12885.4,3.157894737
E01026154,25.65055762,5.903271693,4875.5,3.911205074
E01026155,13.94101877,3.900325027,3835.8,2.824267782
E01026156,26.12244898,6.177606178,3854.7,3.182374541
E01026157,25.35842294,9.007092199,8365.7,6.5625
E01026158,16.52035116,5.774647887,5609.9,3.780487805
E01026159,13.76751855,4.569892473,11587.1,4.307692308
E01026160,16.59350307,4.282494365,3358.7,3.145478375
E01026161,23.88987567,9.826589595,3704.4,2.038043478
E01026162,21.93548387,5.273698264,2146.9,2.739726027
E01026163,14.17112299,5.167173252,11593.7,7.456140351
E01026164,11.32352941,4.913848117,9595.2,3.333333333
E01026165,23.86445566,7.53262159,12831.3,5.945121951
E01026166,24.95559503,7.440890125,6738.5,4.31547619
E01026167,8.818126148,5.084745763,6625.3,4.18760469
E01026168,27.33017378,8.352534562,9917,5.537459283
E01026169,22.11126961,7.416267943,5825,5.95084088
E01026170,24.08333333,6.335728282,8346,5.423280423
E01026171,20.40358744,4.805194805,4493.9,6.991869919
E01026172,23.19078947,6.658521686,5402.8,6.85483871
E01026173,31.79190751,7.262905162,5676.9,5.023547881
E01026174,15.98746082,5.211081794,6623.6,8.284023669
E01026175,19.15734036,5.437737901,6312.9,6.055900621
E01026176,26.29589633,6.622516556,4734.5,6.476190476
E01026177,24.86631016,3.316898252,2137.6,6.463195691
E01026178,20.09158558,5.679513185,6152.3,4.705882353
E01026179,12.34449761,2.267573696,4248.3,4.429530201
E01026180,20.12987013,5.459571527,3392.9,5.976095618
E01026182,11.74183515,4.503311258,10095.3,4.387291982
E01026183,25.20679147,8.069164265,11964.9,4.411764706
E01026184,5.555555556,1.837672282,4134,3.918918919
E01026185,14.8089172,6.117858749,12576.7,3.404255319
E01026186,14.98929336,4.841601913,6226.4,4.873294347
E01026187,8.535031847,3.180396246,10284.8,7.060755337
E01026188,15.02242152,5.898366606,10395.5,6.529850746
E01026189,15.57591623,3.39666091,8627,3.987730061
E01026190,16.86429513,6.361724501,15368.3,5.48696845
E01026191,13.07189542,3.31373597,10619.8,8.292682927
E01026192,16.04477612,4.274193548,10648.3,5.570291777
E01026193,18.49710983,4.909881914,3961.3,6.78807947
E01026194,16.99493528,4.708097928,373.2,2.857142857
E01026195,12.77641278,4.269899842,5367.1,3.437967115
E01026196,15.19379845,3.658536585,4531,7.305194805
E01026197,14.51483561,5.177111717,5095.4,5.119453925
E01026198,3.4375,1.698113208,6341.4,6.8
E01026199,16.86635945,4.596369255,440.5,4.6989721
E01026200,15.63539587,5.061082024,3193.8,8.156028369
E01026201,20.70735881,5.579815623,3030.8,4.733727811
E01026202,22.80912365,7.004704652,1893.9,5.373134328
E01026203,15.72700297,4.554759468,2269.3,4.823747681
E01026204,14.32685385,4.95608532,6486.6,4.8
E01026205,19.19191919,6.390532544,6642.5,3.938115331
E01026206,11.37685844,2.968159741,5555.6,8.400646204
E01026207,22.41224122,7.607843137,3758.1,4.181818182
E01026208,15.48387097,4.598405886,2441.9,8.089500861
E01026209,16.85575365,6.686188385,6198.3,3.065693431
E01026210,19.86434109,6.385591486,6275.4,5.073649755
E01026211,10.7922645,4.024144869,3332,4.647435897
E01026212,18.49206349,3.81270903,6389.4,2.218700475
E01026213,23.24286708,8.769864626,2600.6,5.597579425
E01026214,19.09385113,4.442429737,4423.7,7.176287051
E01026215,15.28089888,3.157894737,7291.5,5.547226387
E01026218,20.11661808,6.800348736,1143.5,3.717472119
E01026219,17.54385965,5.360281195,228.8,5.145797599
E01026220,23.60970677,6.18556701,777.3,4.511278195
E01026221,14.15049692,5.742013748,413.7,3.986332574
E01026222,22.79503106,5.10708402,4377.8,3.271692745
E01026223,17.62672811,5.855855856,6093.2,6.091370558
E01026224,22.08588957,6.229508197,5811.4,4.790419162
E01026225,14.16309013,3.667054715,6248.5,5.22875817
E01026226,20.20693853,6.766917293,2905.2,3.298350825
E01026227,21.57320872,7.786357786,1414.3,2.1484375
E01026228,14.61818182,3.454231434,3643.4,3.079416532
E01026229,16.33199465,5.327004219,1480.6,3.484320557
E01026230,19.97084548,6.174200662,358.8,3.709677419
E01026231,15.09433962,3.416264389,6857.1,7.490636704
E01026232,24.55156951,8.009478673,4563,4.958677686
E01026233,14.07563025,2.81030445,5662,6.939501779
E01026235,25.01906941,8.523409364,4911.9,7.707509881
E01026236,26.07361963,7.068062827,6763.5,4.787234043
E01026237,18.69834711,4.681978799,595,2.61707989
E01026238,13.90728477,4.298941799,6966.6,3.380782918
E01026239,18.37209302,4.15274463,3929.8,1.827242525
E01026240,19.29046563,5.509242479,1706.3,4.912836767
E01026241,16.84678957,4.356636272,2639.4,2.518363064
E01026242,21.85338866,4.668166479,5282.8,5.651491366
E01026243,28.78923767,6.148409894,5041.1,5.02283105
E01026244,24.31957858,6.071964018,4561.6,2.848575712
E01026245,26.47887324,7.288273616,5091.5,3.770491803
E01026246,25.30800821,6.747404844,4593.1,2.226027397
E01026247,25.98802395,7.043701799,6944.1,4.166666667
E01026248,23.56526155,7.370257305,3484.6,4.341317365
E01026249,26.03988604,6.567164179,3369.3,4.033613445
E01026250,25.44514647,5.701149425,1514.9,3.384615385
E01026251,26.07843137,5.399449036,2828.7,2.96875
E01026252,26.67542707,7.376126126,1071.2,2.34741784
E01026253,26.15384615,7.497467072,6407.5,4.830917874
E01026254,29.4005102,7.89183223,7123.6,6.210191083
E01026255,25.79693034,7.622868606,2845.5,5.076923077
E01026256,28.23275862,8.257437766,3494.5,4.266211604
E01026257,25.37313433,6.010171059,6366.5,5.263157895
E01026258,19.93637328,3.511852502,4896.8,5.572289157
E01026259,23.52941176,5.475504323,4049.8,3.697749196
E01026260,24.31930693,5.752876438,7763.9,7.264296754
E01026262,26.72,4.57337884,3925.4,3.448275862
E01026263,20.37815126,2.716255746,5186.3,4.376012966
E01026264,26.72605791,4.303030303,4969.5,4.347826087
E01026265,22.38442822,10.55555556,3666.8,6.595092025
E01026266,29.61816305,3.428571429,4486.4,3.98089172
E01026268,32.20973783,6.237322515,6388.3,7.01754386
E01026269,22.07158351,5.369759774,102.5,3.142857143
E01026270,32.11382114,5.125467165,1472.6,2.60707635
E01026271,32.47206704,7.900677201,126.4,4.387990762
E01026272,22.78481013,4.703328509,2233.2,3.113772455
E01026273,23.74830853,4.195011338,1395.5,4.487179487
E01026275,26.14889706,5.490051584,1917.3,1.62962963
E01026276,20.36018009,4.502572899,1774.9,2.967741935
E01026277,30.19877676,8.367466355,132,3.212290503
E01026278,25.60581583,6.112637363,751.6,2.054794521
E01026279,28.8209607,6.798245614,1629.7,1.19760479
E01026280,23.39572193,6.590151796,3220.1,4.017857143
E01026281,21.63793103,4.270986745,1130.6,1.642036125
E01026282,27.06816678,6.12573885,4020.6,4.227642276
E01026283,22.49488753,5.122367672,3126,3.385049365
E01026284,17.05020921,4.993542833,4760.9,3.264604811
E01026285,23.50041085,5.911330049,4647.1,1.936218679
E01026286,25.37878788,6.752411576,4478.7,2.450980392
E01026287,26.72566372,6.551204819,4228.4,3.410641201
E01026288,19.9844479,5.772811918,5088,6.158833063
E01026289,13.65614799,3.568320279,5516.6,5.434782609
E01026290,17.02574882,4.861730598,5098.8,6.041335453
E01026291,15.7739847,5.340519353,2635.4,3.039513678
E01026292,20.11784512,4.35097897,2256.3,4.411764706
E01026293,15.32066508,4.509803922,118.2,2.891933029
E01026294,11.67593328,2.685821362,1289.2,3.987240829
E01026296,18.35491241,6.018518519,5833.3,2.851711027
E01026297,24.16267943,8.118811881,3872.5,2.424242424
E01026298,22.25433526,6.454674893,3412.6,5.642633229
E01026299,16.98389458,5.791044776,5650.6,2.757352941
E01026300,14.35368755,4.054982818,5026.6,4.691075515
E01026302,15.0210084,3.146853147,4408.2,4.409448819
E01026303,11.42857143,2.223987292,7973.3,2.340702211
E01026304,12.57005604,3.434343434,3346.3,2.797202797
E01026305,9.228039042,2.599388379,5255.9,4.748338082
E01026306,16.18682022,6.266183325,4739.3,5.467372134
E01026307,14.59510358,3.304484658,3347.1,3.80078637
E01026308,27.72887324,4.984984985,3196.6,1.455026455
E01026309,23.7274863,4.764890282,2712.9,2.683615819
E01026310,29.18502203,6.201550388,4473.6,2.936630603
E01026311,28.36166924,6.804374241,4473.1,2.222222222
E01026312,28.87473461,6.486880466,5986.6,4.285714286
E01026313,13.95348837,3.98918188,5929.9,3.94265233
